id,lr,hgb,rf,et,gnb,dt,knn,label
4b515077-7075-426f-a2da-e332a79a0830,0.9984697494558915,0.016192479721605386,0.132,0.056,1.0,0.13247374441093848,0.04,0
a2b0866c-8ad9-46ee-aa0f-50985a675e49,1.990376008365006e-07,0.015833168519871897,0.12,0.04,2.9263740829727505e-69,0.0,0.06,0
d374b1a1-63ef-475a-b040-e6191b8a336b,0.1040546725401781,0.0038289745153638095,0.048,0.044,1.0,0.103249097472924,0.04,0
53060db6-5f15-495f-9f52-9076cb2707f0,0.0002553059008970488,0.004002313739090692,0.188,0.104,1.0,0.0,0.04,0
294a9743-81e5-4b33-a143-bd26ef238720,4.1835924011941914e-08,0.004221005733749357,0.072,0.06,1.0,0.11805209060971962,0.06,0
038c433c-60c1-42fc-866f-41b2c164dbdb,0.1456917901539646,0.025216528004320574,0.164,0.072,1.0,0.7878787878787872,0.1,0
2f2b25dc-4e73-4564-90ed-70c320cee073,0.008596809437203158,0.013488354750372541,0.208,0.132,1.0,0.7663157894736834,0.2,0
d5bde17e-52c8-47b8-9752-ea9feb77fc6d,0.0025225149256204124,0.008309380310039628,0.152,0.06,1.0,0.0,0.1,0
876e3df8-ed67-48bb-bf8a-9fff83cd0b47,6.477730273532145e-05,0.001030331476925984,0.12,0.04308474576271186,1.0,0.11805209060971962,0.06,0
7a61fd05-79dc-434b-a29c-c410f916dc30,9.018740571966985e-05,0.011162623829304795,0.188,0.12,3.8836617998420346e-28,0.7206591244466356,0.16,0
b1001423-74a6-4737-9096-7e6e4ac40dac,0.0008661253859845276,0.005245843788587321,0.14,0.12,2.3950180134755487e-68,0.3973799126637543,0.14,0
14940fe5-7d30-4bd9-b9ee-6a0d147ab392,0.9863951463320408,0.03264576527324211,0.204,0.128,1.0,0.7626737530662306,0.16,0
fd63468d-b5fe-4920-921c-5c59e56ac3d2,5.352671466136466e-12,0.0001554097022411027,0.044,0.02,0.0,0.103249097472924,0.02,0
fd6877a3-ffa8-4c8c-b5c1-09dec5cf7e5c,0.9796098287947124,0.19277960822752832,0.34,0.208,1.0,0.7682566483748448,0.2,1
fb3131e0-cf06-4833-9e5a-0bda66b70c41,4.5263121978552276e-07,0.007842623118551344,0.208,0.16,1.0,0.0,0.14,0
82c08af6-1611-4c5a-9ee3-7b92369902c3,5.585317722262755e-06,0.004790324676173289,0.132,0.044,1.0,0.13247374441093848,0.06,0
e1aa5125-b3b3-4714-8ab1-2caa1d1c3c28,7.598568965518731e-11,0.0017650614284692209,0.148,0.068,0.0,0.0,0.14,0
abd02714-cfdb-4da4-a2b5-73db42b54243,0.00795983972763442,0.00412290622290349,0.116,0.064,1.0,0.11220715166461197,0.2,0
e3b9e7aa-d020-4010-8506-8d57a2894914,0.008222882835584783,0.001528756351499998,0.064,0.004,1.0,0.29979726305119253,0.08,0
e275658d-e53d-4797-875a-795e91016081,0.08364575325887352,0.08415370597125815,0.336,0.176,1.0,0.7626737530662306,0.16,0
42ca5672-449f-4871-842a-3471556d01b1,0.0009843357662425644,0.006299033677265718,0.222,0.09108474576271186,1.0,0.11220715166461197,0.1,0
a3ee5d63-ff60-4ef1-bcfd-91e557f2d9e2,0.9928003877942009,0.0046112836767471035,0.092,0.04,1.0,0.13247374441093848,0.06,0
65f472c1-b793-461e-a682-e6b203c58e40,0.018934273372255287,0.003348414830549351,0.12,0.064,1.0,0.7206591244466356,0.1,0
9b85e3e8-807a-4cc5-ac95-6782eb5ccc5a,0.005927330286612068,0.06140915250614265,0.256,0.132,1.0,0.7206591244466356,0.14,1
c82775e3-705e-4f9b-a357-73efc71ea95b,3.814084013725627e-05,0.021227227612992,0.16,0.076,4.487521518141598e-16,0.29979726305119253,0.02,0
8ac438b8-c4be-413f-a4f5-61b170e6e078,0.9984373949137523,0.7946916693940451,0.484,0.476,1.0,0.7682566483748448,0.28,0
ae6fa339-f7f2-4520-bb64-c3a2aed200c6,0.0008088757680450641,0.003734228273950012,0.08,0.028,1.0,0.103249097472924,0.12,0
19f82a7e-58e3-4edc-9c94-7f0f130c2415,0.46130186687681235,0.039045917392649676,0.272,0.184,1.0,0.7682566483748448,0.24,0
abadc642-f03c-4f06-8185-98b17bf94beb,0.9983568253967685,0.003948456936892994,0.152,0.056,1.0,0.37295081967213084,0.08,0
983add88-56fa-4f1c-8558-64b75e0c0239,1.895703217355856e-16,0.0016095358874482853,0.076,0.028,0.0,0.103249097472924,0.08,0
1f47f66c-e0ab-4548-aeb4-8ecdbc59141c,0.0023013911170831733,0.005338320606421825,0.136,0.068,1.0,0.0,0.1,0
91966d98-508b-4398-a0bc-43ffed1628a3,0.6359785166880094,0.08948043605827939,0.328,0.208,1.0,0.7682566483748448,0.16,0
16b9c503-4f9b-4402-bd1c-07d1787ff756,0.0357005424074159,0.0011262728324817398,0.09022222222222223,0.052,2.327983733083819e-57,0.11805209060971962,0.06,0
d0583be8-bd62-4218-843f-c17b62170ef6,0.9568901609386988,0.05060575907918104,0.188,0.124,1.0,0.11805209060971962,0.1,0
c7b28646-e6b0-4ffe-bb3e-5f9be828b1d7,0.9510957904330364,0.00784869363220497,0.104,0.08,1.0,0.103249097472924,0.14,0
7ca5b551-1885-450e-a85b-8a661ceaa3c4,3.097293576690617e-05,0.0019242243889266656,0.1472,0.056,1.0,0.7626737530662306,0.16,0
b6828051-d865-4cd7-8363-24aa304e9454,3.6081627500585244e-09,0.0009899918008461214,0.092,0.028,0.0,0.0,0.04,0
7619e915-1f8b-40a9-aa83-2bd31ce95001,0.9661872438044472,0.08496573190805287,0.272,0.1,1.0,0.13247374441093848,0.16,0
ab942384-986e-46e6-8c5e-c1f57ea0148e,0.054316075150991676,0.08466414871248429,0.26,0.164,1.0,0.7682566483748448,0.22,1
5ae51522-8831-490e-aa55-1c254542c393,0.015267282933877696,0.004073954481779441,0.148,0.1,1.0,0.0,0.12,0
60705fce-fa68-4db4-9e7f-4ab1f6e60081,0.9901025135578276,0.004366943032622556,0.12,0.028,1.0,0.29979726305119253,0.06,0
6a0b1edd-50da-4c74-b7c7-442c32ce34e8,0.7820662776634261,0.12341974267277486,0.312,0.14,0.0,0.5762434889183949,0.1,0
80872a7d-47bb-4287-969d-ca8973e9ffb3,1.2319718938786294e-11,0.23888407903588504,0.16714285714285715,0.112,1.0,0.11805209060971962,0.12,0
73d4f3c6-2c61-4243-983b-59435aaed987,0.22799305668620118,0.010511973318836288,0.046,0.0,1.0,0.5762434889183949,0.06,0
7bc417e9-2e77-477d-90b8-b88f59f13178,1.9190287826277895e-11,0.0002519371593619111,0.092,0.032,0.0,0.7711864406779658,0.02,0
986e2ccb-b78c-4d3f-9d2e-e7a4ac39b7a3,0.08899897681686418,0.0068010464213001335,0.164,0.072,1.0,0.5762434889183949,0.06,1
b41de3a9-6a45-4417-a0be-36ce0b632367,6.506440839373746e-11,0.008638947964475495,0.252,0.084,1.0,0.11805209060971962,0.16,0
f7abcb57-5c30-40f6-b9d3-4f6e8d3a0905,5.799030231464339e-12,0.0007507140803267006,0.08,0.02,0.0,0.754739336492891,0.0,0
e9894f2d-9b1a-4f31-b772-cc7fb287255a,0.05832670718618195,0.012499453596411293,0.056,0.028,1.0,0.11805209060971962,0.0,0
7d509c03-6808-483c-a070-37270164380f,2.806142403580799e-08,0.06183189654171644,0.264,0.16,0.0,0.5687499999999998,0.14,0
cc65f370-2fcb-4e67-bd47-8955741e048c,1.1629021581677307e-07,0.0008753366375374531,0.072,0.036,0.0,0.11805209060971962,0.06,0
1a0c9561-438f-42bf-a0d1-63e67ab87a91,0.013231013964065822,0.07020134906867716,0.444,0.256,1.0,0.7691281138790024,0.24,1
dc55e20f-57a8-4b5a-8cdc-e2c26087ed42,2.012398367234344e-11,0.0010750704803824446,0.084,0.032,3.805891205467594e-167,0.11805209060971962,0.14,0
a6c10e12-1a89-4665-98db-05859436281a,2.4374478786857303e-07,0.0009237206149367991,0.06,0.04,0.0,0.5762434889183949,0.04,0
a9e95882-4a44-4799-a729-b9c21de69dd3,0.007479765685953558,0.014805012980373573,0.276,0.168,1.0,0.0,0.14,0
bf2ee925-40d0-42f3-8b89-dcf88cba7740,0.9996000562820203,0.07332204491063092,0.24,0.136,1.0,0.0,0.14,0
c6e4cfbd-c8e5-4268-8eda-9cdb1a22f194,5.22881582623234e-09,0.008544834324815391,0.24115555555555554,0.08,0.0,0.5762434889183949,0.08,0
4128cfca-3898-41ad-b949-979bc1bb3fee,5.019928383834405e-06,0.0005698434872902032,0.08,0.056,1.0,0.11805209060971962,0.08,0
eda48384-f72c-49ed-b785-4386442dc92c,0.00472469826254742,0.004196761846250483,0.096,0.06,0.0,0.103249097472924,0.02,0
65e5f89a-fab0-4bfd-b02b-808edceb47f2,0.1241261616635431,0.01353832093145959,0.236,0.092,1.0,0.7682566483748448,0.2,0
52880f3b-f463-4e57-a634-41c09adcb538,0.8325429833972298,0.006345939217926152,0.116,0.088,1.0,0.103249097472924,0.02,0
55fe842e-63eb-44ab-a619-dbc1a8a43063,2.5875378376946698e-08,0.009767230148482062,0.196,0.12708474576271186,1.0,0.754739336492891,0.1,0
79441958-871c-475f-9eb0-a98c0c073a98,5.1996213767147186e-06,0.0010343747672649042,0.148,0.032,1.0,0.0,0.1,0
c1765862-5192-4d06-9756-4ef3d9944ad2,6.900333257967701e-12,0.01962554975529587,0.128,0.072,0.0,0.11805209060971962,0.1,0
120ba5bf-8fd4-4513-b0ae-5b72dc9f081a,7.673508432674077e-05,0.007258041960976023,0.092,0.036,4.272562803014091e-197,0.678092399403875,0.0,0
89f3042e-87ce-40af-a0e7-d3fe3645ba05,0.07011884698310941,0.0018671466909790987,0.088,0.012,0.0,0.103249097472924,0.04,0
31d6bdac-a4df-4bd0-b6d1-2e1344684a01,3.186660510538823e-05,0.04686191879733116,0.228,0.16,1.0,0.7206591244466356,0.24,0
09b1e5e8-620e-4438-a264-d810b4b17611,3.803414559092651e-11,0.000880137217458582,0.076,0.032,1.0,0.0,0.04,0
2a8ddca6-8051-4cc1-9dc2-918ae0458df7,0.024057320482439984,0.2145759773648081,0.236,0.1,1.0,0.20177383592017717,0.14,0
0b90ca09-5bf4-4fef-9831-697feab53897,0.011081255229242928,0.02991565804142344,0.248,0.108,1.0,0.0,0.1,0
f814aeba-fb35-4514-9fa1-fc106b7c2d50,0.18788576931271556,0.023205895426697546,0.2,0.112,1.0,0.7206591244466356,0.08,1
f99491cb-4dfe-44cb-b297-435b16d15929,7.633728774078256e-06,0.00034712129062941744,0.032,0.016,1.0,0.13247374441093848,0.04,0
ad355d2a-1dbd-4a77-9e12-82c83925fe27,2.081729262913792e-07,0.002545228211670538,0.092,0.04,1.0,0.13247374441093848,0.1,0
1dad9509-8b6e-4649-b251-26646ca631dd,4.348449528328688e-06,0.00021856219689057505,0.096,0.032,0.0,0.34732824427480924,0.06,0
4d89379f-b9c2-4fde-a2ff-b6592d58bb3d,1.1370653242762205e-13,0.0006507892578872986,0.076,0.048,0.0,0.103249097472924,0.1,0
2a692fcd-5842-4700-831d-c7db41849afe,0.8770429347101206,0.05433883192785728,0.328,0.204,1.0,0.7620096959012786,0.2,0
6aa422f6-ca3b-486c-83fd-500a386e14be,0.00637822357765581,0.023633647837526285,0.212,0.112,1.0,0.29979726305119253,0.14,0
fe50b318-1c0a-4c67-94fc-00e8fa9665c9,9.936720379099865e-08,0.0040720370193661195,0.148,0.08,1.0,0.13247374441093848,0.04,0
870f0466-3b64-474f-80bb-8510fb4dc5e9,0.927887844379702,0.008996073223202018,0.264,0.156,1.0,0.6603773584905661,0.26,1
13de08c4-5cc3-4ef2-8133-dd6d2e24ca4d,1.3239523186979452e-05,0.003805255598952835,0.044,0.028,2.9469961592010596e-60,0.11805209060971962,0.04,0
6dfee0d8-e664-47b7-90cb-acba21a4df69,0.10031954724992234,0.014849152996353265,0.144,0.072,1.0,0.103249097472924,0.16,0
31bbaf8f-a5e7-4040-96ae-d3a5061642a8,0.008033957281700492,0.03161523076451103,0.136,0.116,1.0,0.7682566483748448,0.14,1
0b3edd6d-4994-4720-876d-f05b6b2a0296,0.534533017553042,0.07406174939033187,0.252,0.256,1.0,0.7691281138790024,0.24,0
5b9a4bee-9efe-4629-9d09-a40fc5c47387,5.4257721887249705e-06,0.0013299501321201346,0.056,0.024,0.0,0.13247374441093848,0.06,0
b2f40d8f-1099-4dbf-9e1c-181ac3069554,2.9825858254559883e-05,0.005619802029049546,0.144,0.1,0.0,0.103249097472924,0.14,0
4aee596d-a9d6-4a80-9965-76e1135679a2,1.8001653533255937e-07,0.0010568105578964908,0.16,0.06764,1.0,0.29979726305119253,0.02,0
05deb06d-a7c4-4cea-8851-3f2bf45fe188,5.673681417919832e-08,0.00883676834843631,0.156,0.096,1.0,0.5762434889183949,0.1,0
00e291e9-ab88-46bb-9e18-71ea640407f7,0.00141997333843737,0.002348551098293344,0.072,0.044,1.0,0.103249097472924,0.06,0
48af4918-c98d-4fce-bf34-0d678c78bc13,0.00012142970813713683,0.004649784490834381,0.184,0.112,1.0,0.13247374441093848,0.18,0
3e16d4e6-9d1d-4c52-993f-d60724f65745,0.9794491821372198,0.01749361287837471,0.28,0.156,1.0,0.29979726305119253,0.12,0
7c9102ec-b3f5-430c-9625-5f368299c72d,0.0001654611180924458,0.09171004615551043,0.18,0.12,1.0,0.3973799126637543,0.18,0
93e06826-5e06-4198-ad9d-2b2de27d5858,0.056716593677135954,0.0027182695356238722,0.14,0.064,1.0,0.0,0.06,0
a2cbcadc-8735-4e37-985e-b2244e3bb606,1.531142133390961e-06,0.010800677258256971,0.184,0.104,1.0,0.0,0.1,0
e686f8b6-2e83-4cab-8c0b-2bee87a3ed3d,1.176038737960016e-10,0.0007793474448467754,0.056,0.04,0.0,0.11805209060971962,0.1,0
1a07f9d3-1c45-4bdd-a7c0-8a7725fb2496,3.0728224352152044e-05,0.02917834215371727,0.288,0.172,9.821347236822048e-87,0.7206591244466356,0.08,0
fde5fead-9492-4e91-b611-c75d52fe3c6e,0.4405839188061283,0.01714766756388687,0.228,0.148,1.0,0.0,0.08,0
4016981f-dc9f-4a03-829a-ab83e6050f24,0.7558868847850667,0.0831803216010021,0.356,0.272,1.0,0.6447368421052646,0.18,1
e0884ed5-279a-457c-ab0a-65002954cdd8,0.513867650422532,0.0044641230985539545,0.112,0.04,1.0,0.11805209060971962,0.06,0
3789bb2c-bbe0-4a03-890f-d5b2a5a73fda,2.6330992465511792e-12,0.002937138167767684,0.128,0.068,1.0,0.08708133971291877,0.12,0
86ebced5-9f6b-47a5-aa97-663d32904b8b,0.7061353076121658,0.1154372300737217,0.18,0.1,1.0,0.13247374441093848,0.18,0
023209d4-c356-43d8-9344-8000df5da6d5,0.9936600933117223,0.1823329611697177,0.328,0.24,1.0,0.7206591244466356,0.24,1
0cf447ff-02ca-4235-bf87-9361a0a1be91,0.6713592361941902,0.009988943874474182,0.164,0.072,1.0,0.29979726305119253,0.08,0
dc4e09f3-7b3e-4ebb-a6b1-2f8816e065ec,0.00010335675316069534,0.027862970041786908,0.14,0.1,1.0,0.7206591244466356,0.1,0
2b92d575-75e6-4fca-8529-15750ed5dea3,0.001113816636550436,0.004533328778842571,0.096,0.012,1.0,0.11805209060971962,0.06,0
f70a6113-bd74-45a6-bf18-79e265cf6248,0.03289690288446029,0.008276928832926134,0.132,0.064,1.0,0.0,0.08,0
615b6db6-f31b-49fe-a5d4-226f932291be,0.909074249707506,0.039286730874502934,0.344,0.184,1.0,0.7626737530662306,0.16,1
907e3b97-8926-4c08-8b28-1be4b9747835,1.4568941135957773e-09,0.021396985968640574,0.128,0.032,0.0,0.13247374441093848,0.04,0
4b263fd6-3ca1-4511-8472-f326bd25e3cc,0.00011747183013246503,0.0024808382976136884,0.108,0.064,1.0,0.11220715166461197,0.04,0
b1b5e168-55a6-4c73-851b-013d20b23d86,1.7523176419438001e-07,0.0024780633207908197,0.076,0.032,1.0,0.5762434889183949,0.04,0
854d019c-61cd-4b46-863f-6892d0d9abad,7.035578676998679e-06,0.008786157158969252,0.144,0.1,2.0695113486316413e-219,0.0,0.16,0
d7db5dac-f94f-49d1-8c98-b2f52f83f4a8,0.8753336908490971,0.4731598289538222,0.336,0.21508474576271186,1.0,0.7682566483748448,0.18,0
26b36439-36c6-4156-84b7-1bd50384a7e9,0.0027432002646329817,0.001210264488843779,0.1,0.028,1.0,0.11805209060971962,0.08,0
9838fd43-d768-4e44-9d7b-d2d9fc696ef8,0.00020113960566332543,0.018631419489647028,0.168,0.04,1.0,0.0,0.08,0
a0a3eb4d-b788-4a9a-97ca-0b8a05316615,3.5778444034423396e-07,0.0015482781154790984,0.112,0.068,1.0,0.11805209060971962,0.1,0
46c3e59f-4525-4917-8139-7263c7eed2e9,1.6573058089836633e-06,0.000638174439245318,0.044,0.044,0.0,0.6603773584905661,0.12,0
ef2e8c94-02e2-461b-8d3e-e195f447a63a,5.252545386298801e-08,0.1055385849057851,0.2,0.08,0.0,0.20177383592017717,0.12,0
88409833-c0a2-475b-a98f-bc9e93f21d5f,0.00011657441650964231,0.07226947074136385,0.296,0.08,1.1004342562073706e-212,0.11805209060971962,0.12,0
d42ce755-e76e-4aec-b418-d39b7ea86073,0.000864357812518581,0.008812698735438981,0.096,0.068,0.0,0.0,0.04,0
05c44dc9-a586-4bf3-9de8-cb4894756c37,0.4446173265740093,0.014730450941051151,0.232,0.188,1.0,0.0,0.12,1
81e1ca63-dc42-4724-b505-e0f2e56c6d5a,0.009016997965862503,0.030465711121772886,0.084,0.056,0.0,0.13247374441093848,0.12,0
d6b81e6d-9feb-409a-bc5a-7af757ff9045,0.029385153411168385,0.007945008764179758,0.076,0.031084745762711866,1.0,0.11805209060971962,0.04,0
fe830dfc-69c3-47fe-ac1b-6c3991c49265,0.0003842294811177202,0.006309017927380276,0.124,0.08,0.0,0.0,0.1,0
d006794e-8d9f-4ef8-86e8-8d64f7f096bc,0.02056117333437625,0.014459142747482912,0.156,0.068,1.0,0.0,0.08,0
925ca7f4-82ab-41d9-9025-cf51dc2f7aca,0.012548083986439154,0.1879756856017595,0.208,0.124,0.0,0.5174654752233955,0.12,0
9ba9db78-ec4a-4463-9f2d-ac70636e46a7,0.7826788319002324,0.10505312731730475,0.212,0.092,1.0,0.0,0.1,0
f1c46c74-1582-4f7f-bf35-48cfd3c97660,0.00025829588812552106,0.010463005833300733,0.284,0.148,1.0,0.7206591244466356,0.26,1
8e780964-609a-4bcc-9122-a9d7495a89b6,0.6335136868199813,0.0013939334820726255,0.104,0.044,1.0,0.11805209060971962,0.14,0
674f0b17-55b0-4ab7-93cf-9f8c0a25d8e3,0.9999985956280261,0.2755929560612574,0.252,0.136,1.0,0.0,0.34,0
9cf7cad7-0a1c-4490-821d-313cd5a119e1,1.39178679617005e-08,0.0009765771738156025,0.044,0.008,0.000871624589996297,0.11805209060971962,0.02,0
22a42798-4357-457a-a364-754ca59a65a7,0.0004861843060482013,0.034676978412019346,0.256,0.112,1.1375676129924033e-27,0.5174654752233955,0.14,0
fc66b8c8-d2fd-45c8-aa97-b96f55fe552d,2.8627472209924378e-08,0.0011762824196429832,0.092,0.016,0.0,0.11805209060971962,0.06,0
fac41d9d-0cc2-4807-962f-03d18a26c856,0.009843469580676544,0.009543358911498781,0.192,0.104,1.0,0.0,0.1,0
03a9deaa-9de4-48cd-9de1-a9aa62916017,0.2723582811318597,0.049570043851351164,0.188,0.088,1.0,0.11805209060971962,0.1,0
dbb2b0ed-4233-453a-9af8-e05b6a60be14,4.759461576516922e-07,0.003196131887284906,0.148,0.036,0.0,0.0,0.1,0
941fd262-c600-4b4e-8fe7-b238d3a32746,4.736022408520092e-11,0.004792239259071305,0.056,0.032,0.0,0.103249097472924,0.02,0
7295cfe3-26d3-4f78-83be-356958ffed5a,4.3048421988301086e-13,0.0009767510920306729,0.14,0.05564,0.0,0.5762434889183949,0.08,1
3d0690eb-1c1f-4ea3-ba0f-7bbe4fec50fe,0.0038899380295768964,0.010728075263734647,0.14,0.044,1.0,0.11805209060971962,0.14,0
f3fde712-62e5-4d85-bf2b-1649b0b7d6c5,0.00249187219746323,0.007357958906959714,0.14,0.06,1.0,0.7206591244466356,0.1,0
3b1d560e-109d-4061-bad0-1b7a21d8f301,0.9947225420167052,0.012867335049820336,0.184,0.076,1.0,0.11220715166461197,0.18,0
b00ba42d-c503-43d6-bbfc-ff30496d1f61,0.04152375049958383,0.015459825210456272,0.22,0.08,1.0,0.0,0.1,0
af2af62a-d312-473d-a7b6-7988fe53aa05,2.3104409412668406e-07,0.009794404010678852,0.088,0.048,5.5189832208145295e-261,0.103249097472924,0.06,0
3248576a-b886-43e7-86f3-376f7c680468,0.008079508073543419,0.001684999837431478,0.044,0.008,1.0,0.34732824427480924,0.02,0
66574848-5485-4d6c-aebc-4d18cc2fdd65,0.9899552232347704,0.10912319203542915,0.34,0.128,1.0,0.30536912751677847,0.22,0
c5721467-a588-499b-8f3b-fe88d1e61ecb,0.0006528561710346945,0.003079923288165481,0.052,0.02,1.0,0.11805209060971962,0.06,0
a2e9b321-34c1-4539-ab3f-1827bc432c83,0.0028233844372447404,0.0006811601608447084,0.1433333333333333,0.064,1.0,0.103249097472924,0.06,0
6d9a4eea-7ca0-4108-b497-18de4f4f4a2f,7.1606170747528204e-06,0.009685216699278909,0.104,0.024,0.0,0.6667952178943308,0.12,0
523f7829-5e81-4c23-86b8-009b5d9a4671,0.07136260490722701,0.007156894043818916,0.092,0.04,1.5691947362661724e-287,0.0,0.1,0
c5f23dd3-363b-4830-99b4-e59c2d3f37f6,0.2237538293817097,0.6134257123521509,0.472,0.316,1.0,0.7620096959012786,0.24,0
2063ae46-7414-4beb-a779-bddb1f7f96a5,0.8412568730350628,0.33029227720699295,0.428,0.164,1.0,0.7682566483748448,0.2,1
f9747517-c066-496a-a476-4418bea9164a,0.001073215779513472,0.02101998919729804,0.124,0.044,1.0,0.11220715166461197,0.12,1
b6dc77b7-bc2f-4815-a90c-f9548e7969df,0.006997034796325131,0.0029665197284008326,0.196,0.092,1.0,0.0,0.12,0
9a9d66b2-82bf-453d-b4a1-ac1b068fb1c0,0.0003542872110466953,0.07017696383670682,0.184,0.084,1.0,0.103249097472924,0.18,1
4c0dfa54-e8e9-46ae-87c9-14c32a16b24f,0.0003312143010038595,0.00037761770243335856,0.06,0.02,2.3355328786754155e-165,0.103249097472924,0.04,0
04419d70-db67-40c2-9e51-5e0d6c015113,2.2262100205778144e-06,0.003444373420916276,0.10742857142857143,0.032,1.1749193913646225e-130,0.5762434889183949,0.0,0
3fe644da-aa55-4823-ba25-79cabaf28d38,0.10854429765044786,0.03234828780896741,0.46,0.192,1.0,0.7682566483748448,0.22,0
384496e2-f85e-4b40-bd3e-a30a72a236ea,0.6138084370120627,0.046857184846184945,0.196,0.096,1.0,0.7682566483748448,0.12,1
2bc89f42-e700-4ffc-bb2d-60725260d361,0.2255382994646735,0.0021137164319171343,0.072,0.04,1.0,0.11805209060971962,0.04,0
e7a24c90-b52d-45e3-ae3d-4bc127552c58,1.1318318466728142e-06,0.0023586306025108034,0.12,0.06,0.0,0.103249097472924,0.1,0
fd100a70-48bc-4a93-b416-48410376dabf,0.00010957338329015828,0.019344365293982785,0.204,0.052,1.0,0.11220715166461197,0.06,0
6ef96dd6-3d57-43c7-a615-934ec24b7ab5,3.4862908460297667e-12,0.00033976129324674167,0.048,0.02,0.0,0.103249097472924,0.02,0
6f9c5bd4-dbe6-49fb-844b-a8847f2b32dd,0.003494367479700227,0.0038643043676403884,0.096,0.064,1.0,0.13247374441093848,0.08,0
9c1107eb-c1f9-4f6c-b292-1fc98016a84c,0.003154215056847721,0.001062823896613859,0.13090909090909092,0.04,5.609951251497429e-08,0.7711864406779658,0.1,0
16e6f91a-976e-4c30-bac2-7d622fedf86d,0.0004477608841281527,0.0007907886904942176,0.084,0.036,1.0,0.7620096959012786,0.04,0
e231fb87-015d-4516-ace3-3390b648f51f,0.005501826380836305,0.31776698063901565,0.376,0.168,1.0,0.8530038346825718,0.2,0
722faad5-ea6f-4bbb-b3d8-add92de2eac9,0.00020055846795085367,0.0022968703553796527,0.088,0.036,1.0,0.5762434889183949,0.06,0
7c5a148c-4526-404b-bcce-b43e0b3f0d63,4.907814849643998e-11,0.00336346886675409,0.168,0.06,3.869016770372736e-117,0.0,0.12,0
c60f1c4b-9381-4099-8c25-1ac9c8efd9c3,4.6371764671595683e-05,0.00332907227172311,0.152,0.06,0.0,0.29979726305119253,0.14,0
3dd2a394-f03d-40ad-aecd-84ab5bbf90ac,0.12256090178697297,0.003269646746546126,0.168,0.06708474576271187,1.0,0.11805209060971962,0.04,0
c2e86205-b8d9-43ee-aed6-24d3f89d723f,0.005319754178214318,0.004174006237239446,0.108,0.044,0.0,0.11805209060971962,0.1,0
da203669-cf79-4ffd-a811-f461a4c2f5e0,4.083901227681079e-06,0.04408604818855744,0.176,0.1,1.0,0.6447368421052646,0.22,0
6c055a1b-cb15-4a44-965d-b8174262250f,6.448749033126182e-07,0.0007630703502841282,0.1,0.064,9.248922018118444e-25,0.13247374441093848,0.06,0
73736f4a-d3a8-49a0-9a0b-8172bd138fdc,1.5131403770025858e-06,0.009140711349848119,0.088,0.036,4.863081825600047e-84,0.13247374441093848,0.04,0
e0b62bc0-a03b-445b-af52-a5d270b6b682,0.004043472946041796,0.03272277538551533,0.152,0.088,1.0,0.7620096959012786,0.18,0
1015facd-4b95-4691-9019-624fe020481c,1.9510793129576795e-10,0.001551169964105308,0.068,0.016,7.771823479245604e-239,0.11805209060971962,0.0,0
2b81028d-a774-49c7-aa5c-4ee56d0593ba,2.5048637135375755e-08,0.0006646219813133023,0.152,0.076,0.0,0.11220715166461197,0.12,0
ce179899-10cd-4131-8149-ee616c6bd567,0.9780490304252247,0.0031958344594618148,0.14,0.052,1.0,0.0,0.08,0
